# time [s];Channel 0;Channel 1;Channel 2;Channel 3;Channel 4;Channel 5
5.395000;0.336889;0.455741;-0.118853;-0.135649;-30.000000;-2.680076
5.396000;0.495018;0.457603;0.037415;-0.138984;-30.000000;-2.501121
5.397000;0.592401;0.461402;0.130999;-0.141917;-30.000000;-2.199775
5.399000;0.611826;0.468666;0.143160;-0.144432;-30.000000;-1.886231
5.400000;0.615900;0.471885;0.144015;-0.146533;-30.000000;-1.575728
5.401000;0.589792;0.470726;0.119066;-0.148269;-30.000000;-1.302630
5.403000;0.466209;0.466529;-0.000320;-0.149859;-30.000000;-1.192356
5.404000;0.355810;0.458442;-0.102632;-0.151486;-30.000000;-1.219967
5.405000;0.435767;0.450217;-0.014450;-0.152992;-30.000000;-1.129635
5.406000;0.599634;0.442069;0.157565;-0.154074;-30.000000;-0.811154
5.408000;0.711528;0.437156;0.274372;-0.154529;-30.000000;-0.341175
5.409000;0.782925;0.439292;0.343633;-0.154242;-30.000000;0.214885
5.410000;0.789273;0.447593;0.341680;-0.153476;-30.000000;0.574260
5.412000;0.749020;0.456886;0.292134;-0.152326;-30.000000;0.862782
5.413000;0.691417;0.464790;0.226627;-0.150912;-30.000000;1.060114
5.414000;0.629419;0.469657;0.159762;-0.149358;-30.000000;1.165662
5.415000;0.560937;0.472618;0.088319;-0.147792;-30.000000;1.174545
5.417000;0.507713;0.473655;0.034058;-0.146311;-30.000000;1.110962
5.418000;0.445731;0.471397;-0.025666;-0.145019;-30.000000;0.968595
5.419000;0.362005;0.467201;-0.105196;-0.144057;-30.000000;0.722086
5.421000;0.264424;0.461295;-0.196872;-0.143581;-30.000000;0.356629
5.422000;0.192981;0.457038;-0.264057;-0.143706;-30.000000;-0.093536
5.423000;0.209964;0.455436;-0.245472;-0.144265;-30.000000;-0.419584
5.424000;0.350088;0.454887;-0.104799;-0.144879;-30.000000;-0.460389
5.426000;0.535195;0.455467;0.079728;-0.145219;-30.000000;-0.254612
5.427000;0.665797;0.453422;0.212375;-0.145052;-30.000000;0.125283
5.428000;0.756695;0.449821;0.306874;-0.144466;-30.000000;0.439445
5.429000;0.797452;0.445960;0.351492;-0.143387;-30.000000;0.808907
5.431000;0.786831;0.441855;0.344976;-0.141834;-30.000000;1.164757
5.432000;0.750805;0.441947;0.308858;-0.139877;-30.000000;1.467704
5.433000;0.694850;0.447410;0.247440;-0.137631;-30.000000;1.684721
5.435000;0.595148;0.453651;0.141497;-0.135287;-30.000000;1.757588
5.436000;0.455222;0.457694;-0.002472;-0.133104;-30.000000;1.637524
5.437000;0.325338;0.460395;-0.135058;-0.131314;-30.000000;1.342280
5.438000;0.235752;0.463630;-0.227878;-0.130078;-30.000000;0.927212
5.440000;0.202747;0.470375;-0.267628;-0.129459;-30.000000;0.464678
5.441000;0.233158;0.473548;-0.240391;-0.129399;-30.000000;0.044629
5.442000;0.265431;0.470832;-0.205402;-0.129705;-30.000000;-0.229835
5.444000;0.257450;0.466133;-0.208682;-0.130254;-30.000000;-0.411681
5.445000;0.247150;0.460182;-0.213031;-0.131050;-30.000000;-0.596900
5.446000;0.297490;0.452781;-0.155291;-0.131987;-30.000000;-0.702663
5.447000;0.404868;0.447669;-0.042802;-0.132863;-30.000000;-0.657029
5.449000;0.549126;0.448478;0.100649;-0.133424;-30.000000;-0.420738
5.450000;0.668894;0.452415;0.216480;-0.133468;-30.000000;-0.033155
5.451000;0.722316;0.458915;0.263401;-0.133044;-30.000000;0.318489
5.453000;0.714015;0.465171;0.248844;-0.132307;-30.000000;0.552701
5.454000;0.638010;0.467216;0.170794;-0.131400;-30.000000;0.679724
5.455000;0.511055;0.463981;0.047074;-0.130547;-30.000000;0.640093
5.456000;0.369589;0.458778;-0.089189;-0.129988;-30.000000;0.419307
5.458000;0.271611;0.454047;-0.182437;-0.129885;-30.000000;0.077134
5.459000;0.260685;0.450462;-0.189776;-0.130121;-30.000000;-0.176930
5.460000;0.321279;0.449775;-0.128496;-0.130458;-30.000000;-0.252566
5.461000;0.404105;0.449805;-0.045701;-0.130747;-30.000000;-0.216800
5.463000;0.477119;0.451469;0.025650;-0.130862;-30.000000;-0.086375
5.464000;0.498955;0.453452;0.045502;-0.130895;-30.000000;-0.024553
5.465000;0.425361;0.456413;-0.031052;-0.130982;-30.000000;-0.065629
5.467000;0.302754;0.462135;-0.159380;-0.131352;-30.000000;-0.277261
5.468000;0.218601;0.467185;-0.248585;-0.132034;-30.000000;-0.511677
5.469000;0.159762;0.469886;-0.310124;-0.133134;-30.000000;-0.825021
5.470000;0.136629;0.469947;-0.333318;-0.134688;-30.000000;-1.165111
5.472000;0.226474;0.472496;-0.246021;-0.136533;-30.000000;-1.384271
5.473000;0.355520;0.477256;-0.121736;-0.138446;-30.000000;-1.434796
5.474000;0.427451;0.479454;-0.052003;-0.140302;-30.000000;-1.391669
5.476000;0.441505;0.480674;-0.039170;-0.142078;-30.000000;-1.332007
5.477000;0.456855;0.482521;-0.025666;-0.143751;-30.000000;-1.255135
5.478000;0.485359;0.483207;0.002152;-0.145274;-30.000000;-1.142197
5.479000;0.523369;0.480476;0.042893;-0.146576;-30.000000;-0.976444
5.481000;0.572793;0.473228;0.099565;-0.147559;-30.000000;-0.737338
5.482000;0.625452;0.466148;0.159304;-0.148122;-30.000000;-0.421768
5.483000;0.663874;0.461555;0.202319;-0.148193;-30.000000;-0.053052
5.485000;0.680461;0.455817;0.224643;-0.147863;-30.000000;0.247180
5.486000;0.674281;0.447395;0.226886;-0.147259;-30.000000;0.453066
5.487000;0.638727;0.437842;0.200885;-0.146430;-30.000000;0.621539
5.488000;0.583154;0.428595;0.154559;-0.145462;-30.000000;0.725996
5.490000;0.542382;0.421500;0.120882;-0.144417;-30.000000;0.784159
5.491000;0.521843;0.417365;0.104479;-0.143324;-30.000000;0.819675
5.492000;0.502449;0.422126;0.080324;-0.142227;-30.000000;0.822511
5.493000;0.482719;0.436286;0.046433;-0.141187;-30.000000;0.780122
5.495000;0.465995;0.452079;0.013916;-0.140260;-30.000000;0.694942
5.496000;0.488731;0.466987;0.021744;-0.139432;-30.000000;0.621335
5.497000;0.520119;0.478431;0.041688;-0.138665;-30.000000;0.575300
5.499000;0.507179;0.484337;0.022843;-0.137992;-30.000000;0.504753
5.500000;0.425956;0.482795;-0.056840;-0.137553;-30.000000;0.328903
5.501000;0.306264;0.475257;-0.168994;-0.137545;-30.000000;0.005860
5.502000;0.244327;0.468727;-0.224399;-0.137937;-30.000000;-0.293417
5.504000;0.307881;0.464622;-0.156741;-0.138477;-30.000000;-0.405159
5.505000;0.409995;0.458747;-0.048753;-0.138972;-30.000000;-0.371427
5.506000;0.410208;0.449912;-0.039704;-0.139407;-30.000000;-0.326080
5.508000;0.321721;0.440803;-0.119081;-0.139923;-30.000000;-0.387174
5.509000;0.237217;0.433783;-0.196567;-0.140657;-30.000000;-0.550768
5.510000;0.268238;0.431067;-0.162829;-0.141547;-30.000000;-0.667196
5.511000;0.441825;0.436118;0.005707;-0.142290;-30.000000;-0.557358
5.513000;0.603571;0.445075;0.158495;-0.142617;-30.000000;-0.245265
5.514000;0.707988;0.454826;0.253162;-0.142365;-30.000000;0.188888
5.515000;0.747662;0.464408;0.283253;-0.141738;-30.000000;0.470707
5.517000;0.725307;0.473060;0.252247;-0.140795;-30.000000;0.707427
5.518000;0.622339;0.479789;0.142550;-0.139735;-30.000000;0.794727
5.519000;0.451301;0.482414;-0.031113;-0.138869;-30.000000;0.649314
5.520000;0.321828;0.482170;-0.160342;-0.138424;-30.000000;0.333534
5.522000;0.232746;0.478080;-0.245335;-0.138546;-30.000000;-0.091360
5.523000;0.180484;0.469169;-0.288685;-0.139180;-30.000000;-0.475055
5.524000;0.229328;0.457389;-0.228061;-0.140086;-30.000000;-0.679470
5.525000;0.313161;0.444724;-0.131563;-0.141089;-30.000000;-0.752495
5.527000;0.388632;0.435645;-0.047013;-0.142038;-30.000000;-0.711812
5.528000;0.452873;0.432654;0.020218;-0.142814;-30.000000;-0.582030
5.529000;0.477012;0.435584;0.041428;-0.143382;-30.000000;-0.425699
5.531000;0.451667;0.443671;0.007996;-0.143803;-30.000000;-0.316029
5.532000;0.441184;0.454414;-0.013230;-0.144118;-30.000000;-0.236121
5.533000;0.500938;0.464118;0.036820;-0.144239;-30.000000;-0.090546
5.534000;0.550484;0.468620;0.081865;-0.144212;-30.000000;0.019814
5.536000;0.558236;0.466194;0.092042;-0.144022;-30.000000;0.142273
5.537000;0.587930;0.459663;0.128267;-0.143732;-30.000000;0.218066
5.538000;0.647166;0.454917;0.192248;-0.143228;-30.000000;0.378156
5.540000;0.691005;0.453376;0.237629;-0.142432;-30.000000;0.596619
5.541000;0.700221;0.453727;0.246494;-0.141333;-30.000000;0.823990
5.542000;0.680323;0.454551;0.225772;-0.139972;-30.000000;1.020700
5.543000;0.658198;0.456489;0.201709;-0.138395;-30.000000;1.182703
5.545000;0.667002;0.461494;0.205509;-0.136599;-30.000000;1.347611
5.546000;0.673838;0.466194;0.207645;-0.134581;-30.000000;1.513170
5.547000;0.645029;0.467567;0.177462;-0.132399;-30.000000;1.636277
5.549000;0.580179;0.466560;0.113619;-0.130169;-30.000000;1.672618
5.550000;0.500710;0.463737;0.036973;-0.128028;-30.000000;1.606280
5.551000;0.419257;0.461357;-0.042100;-0.126114;-30.000000;1.435397
5.552000;0.359579;0.458778;-0.099199;-0.124526;-30.000000;1.190660
5.554000;0.341115;0.456001;-0.114885;-0.123288;-30.000000;0.928271
5.555000;0.381796;0.451728;-0.069932;-0.122316;-30.000000;0.729318
5.556000;0.438544;0.447440;-0.008896;-0.121497;-30.000000;0.614399
5.557000;0.460121;0.444800;0.015320;-0.120786;-30.000000;0.533300
5.559000;0.450126;0.443839;0.006287;-0.120197;-30.000000;0.441239
5.560000;0.412848;0.444160;-0.031312;-0.119797;-30.000000;0.300273
5.561000;0.344442;0.446220;-0.101778;-0.119707;-30.000000;0.067233
5.563000;0.259434;0.452399;-0.192966;-0.119962;-30.000000;-0.190951
5.564000;0.188739;0.462882;-0.274144;-0.120576;-30.000000;-0.460596
5.565000;0.138308;0.472038;-0.333730;-0.121651;-30.000000;-0.806095
5.566000;0.103624;0.474128;-0.370504;-0.123246;-30.000000;-1.196020
5.568000;0.115282;0.468421;-0.353140;-0.125322;-30.000000;-1.557592
5.569000;0.224918;0.456611;-0.231693;-0.127659;-30.000000;-1.752415
5.570000;0.389715;0.448142;-0.058427;-0.129944;-30.000000;-1.713618
5.572000;0.515099;0.445884;0.069215;-0.131951;-30.000000;-1.505150
5.573000;0.562142;0.447562;0.114580;-0.133603;-30.000000;-1.238975
5.574000;0.513405;0.453132;0.060273;-0.135001;-30.000000;-1.048758
5.575000;0.436072;0.460838;-0.024765;-0.136300;-30.000000;-0.974462
5.577000;0.396414;0.469001;-0.072587;-0.137587;-30.000000;-0.964918
5.578000;0.400214;0.475486;-0.075273;-0.138866;-30.000000;-0.959083
5.579000;0.439658;0.478691;-0.039033;-0.140072;-30.000000;-0.905005
5.581000;0.449042;0.476738;-0.027695;-0.141188;-30.000000;-0.836532
5.582000;0.418433;0.471244;-0.052811;-0.142258;-30.000000;-0.802460
5.583000;0.366400;0.467170;-0.100771;-0.143368;-30.000000;-0.832788
5.584000;0.332128;0.465888;-0.133761;-0.144577;-30.000000;-0.906699
5.586000;0.393988;0.465660;-0.071672;-0.145773;-30.000000;-0.896838
5.587000;0.507012;0.463294;0.043717;-0.146750;-30.000000;-0.733257
5.588000;0.597452;0.458473;0.138979;-0.147344;-30.000000;-0.444842
5.589000;0.666789;0.449928;0.216861;-0.147419;-30.000000;-0.056429
5.591000;0.702739;0.441627;0.261112;-0.147029;-30.000000;0.292473
5.592000;0.704570;0.437858;0.266712;-0.146294;-30.000000;0.550857
5.593000;0.682063;0.437476;0.244587;-0.145259;-30.000000;0.776295
5.595000;0.636088;0.436622;0.199466;-0.144008;-30.000000;0.938565
5.596000;0.584680;0.434455;0.150225;-0.142630;-30.000000;1.033018
5.597000;0.556435;0.433219;0.123217;-0.141177;-30.000000;1.090200
5.598000;0.552651;0.435264;0.117388;-0.139658;-30.000000;1.138847
5.600000;0.533745;0.441184;0.092561;-0.138120;-30.000000;1.153744
5.601000;0.480201;0.447196;0.033005;-0.136668;-30.000000;1.089035
5.602000;0.403861;0.452064;-0.048203;-0.135445;-30.000000;0.916910
5.604000;0.350561;0.455726;-0.105165;-0.134551;-30.000000;0.671131
5.605000;0.323980;0.459297;-0.135317;-0.134033;-30.000000;0.388427
5.606000;0.295613;0.462486;-0.166873;-0.133943;-30.000000;0.067417
5.607000;0.288991;0.464561;-0.175570;-0.134166;-30.000000;-0.167575
5.609000;0.362860;0.463996;-0.101137;-0.134442;-30.000000;-0.206857
5.610000;0.507424;0.459998;0.047425;-0.134505;-30.000000;-0.047532
5.611000;0.627970;0.455680;0.172290;-0.134262;-30.000000;0.182821
5.613000;0.691630;0.454719;0.236912;-0.133724;-30.000000;0.402932
5.614000;0.706905;0.456840;0.250065;-0.132874;-30.000000;0.637647
5.615000;0.690272;0.459068;0.231205;-0.131749;-30.000000;0.844084
5.616000;0.661616;0.460533;0.201083;-0.130405;-30.000000;1.007608
5.618000;0.614054;0.460349;0.153704;-0.128931;-30.000000;1.105778
5.619000;0.525765;0.458289;0.067475;-0.127481;-30.000000;1.087668
5.620000;0.405188;0.454978;-0.049790;-0.126263;-30.000000;0.913446
5.621000;0.291020;0.450736;-0.159716;-0.125470;-30.000000;0.594978
5.623000;0.215045;0.446906;-0.231861;-0.125223;-30.000000;0.184564
5.624000;0.213138;0.446540;-0.233402;-0.125520;-30.000000;-0.222433
5.625000;0.257542;0.451240;-0.193698;-0.126033;-30.000000;-0.384398
5.627000;0.284535;0.459098;-0.174563;-0.126724;-30.000000;-0.518690
5.628000;0.274861;0.466560;-0.191699;-0.127623;-30.000000;-0.674039
5.629000;0.250080;0.469032;-0.218952;-0.128774;-30.000000;-0.863655
5.630000;0.244984;0.466011;-0.221027;-0.130179;-30.000000;-1.053508
5.632000;0.262242;0.457969;-0.195727;-0.131789;-30.000000;-1.207098
5.633000;0.263691;0.449058;-0.185367;-0.133582;-30.000000;-1.344826
5.634000;0.272007;0.443778;-0.171771;-0.135532;-30.000000;-1.462589
5.636000;0.315419;0.443748;-0.128328;-0.137560;-30.000000;-1.520859
5.637000;0.381994;0.446799;-0.064805;-0.139551;-30.000000;-1.493654
5.638000;0.439796;0.451987;-0.012192;-0.141413;-30.000000;-1.396662
5.639000;0.488167;0.458656;0.029511;-0.143074;-30.000000;-1.245358
5.641000;0.531762;0.463844;0.067918;-0.144467;-30.000000;-1.044863
5.642000;0.549569;0.462379;0.087190;-0.145562;-30.000000;-0.821345
5.643000;0.575097;0.454551;0.120546;-0.146304;-30.000000;-0.556332
5.645000;0.627192;0.446906;0.180285;-0.146591;-30.000000;-0.215200
5.646000;0.670848;0.439750;0.231098;-0.146339;-30.000000;0.189133
5.647000;0.671565;0.435645;0.235920;-0.145795;-30.000000;0.407838
5.648000;0.620798;0.438895;0.181903;-0.145059;-30.000000;0.551604
5.650000;0.539010;0.448997;0.090013;-0.144298;-30.000000;0.570933
5.651000;0.429236;0.459922;-0.030686;-0.143726;-30.000000;0.429072
5.652000;0.333379;0.467552;-0.134173;-0.143525;-30.000000;0.151121
5.654000;0.290974;0.471244;-0.180270;-0.143771;-30.000000;-0.184587
5.655000;0.309865;0.471336;-0.161471;-0.144176;-30.000000;-0.304087
5.656000;0.375769;0.468345;-0.092577;-0.144616;-30.000000;-0.330135
5.657000;0.456062;0.460868;-0.004807;-0.144935;-30.000000;-0.238808
5.659000;0.519844;0.455039;0.064805;-0.145009;-30.000000;-0.055884
5.660000;0.514260;0.453468;0.060792;-0.144975;-30.000000;0.025917
5.661000;0.435340;0.453986;-0.018647;-0.144974;-30.000000;0.000709
5.662000;0.375204;0.457343;-0.082139;-0.145119;-30.000000;-0.108819
5.664000;0.374548;0.463066;-0.088518;-0.145295;-30.000000;-0.132058
5.665000;0.428061;0.467933;-0.039872;-0.145415;-30.000000;-0.090127
5.666000;0.511757;0.469810;0.041947;-0.145459;-30.000000;-0.032996
5.668000;0.541161;0.468986;0.072175;-0.145374;-30.000000;0.063678
5.669000;0.509133;0.465919;0.043214;-0.145214;-30.000000;0.120447
5.670000;0.491615;0.460273;0.031342;-0.145124;-30.000000;0.067297
5.671000;0.476829;0.452934;0.023896;-0.144993;-30.000000;0.098261
5.673000;0.425757;0.447410;-0.021653;-0.144902;-30.000000;0.068080
5.674000;0.365332;0.445121;-0.079789;-0.144954;-30.000000;-0.039213
5.675000;0.377203;0.445838;-0.068635;-0.145128;-30.000000;-0.130204
5.677000;0.478111;0.448295;0.029816;-0.145122;-30.000000;0.004620
5.678000;0.583261;0.451209;0.132052;-0.144881;-30.000000;0.180628
5.679000;0.641138;0.455772;0.185367;-0.144438;-30.000000;0.332041
5.680000;0.640040;0.460609;0.179431;-0.143807;-30.000000;0.473522
5.682000;0.589334;0.463569;0.125765;-0.143085;-30.000000;0.541561
5.683000;0.509224;0.465293;0.043931;-0.142419;-30.000000;0.499582
5.684000;0.434134;0.466773;-0.032639;-0.141944;-30.000000;0.356068
5.686000;0.371099;0.466514;-0.095415;-0.141769;-30.000000;0.130768
5.687000;0.323766;0.463157;-0.139391;-0.141970;-30.000000;-0.150164
5.688000;0.303273;0.459068;-0.155795;-0.142320;-30.000000;-0.262554
5.689000;0.325246;0.458183;-0.132937;-0.142777;-30.000000;-0.342969
5.691000;0.363958;0.461128;-0.097169;-0.143277;-30.000000;-0.374622
5.692000;0.377676;0.465217;-0.087541;-0.143801;-30.000000;-0.393015
5.693000;0.361257;0.467033;-0.105776;-0.144381;-30.000000;-0.435476
5.694000;0.319142;0.465980;-0.146838;-0.145091;-30.000000;-0.532120
5.696000;0.290288;0.461173;-0.170886;-0.145970;-30.000000;-0.659539
5.697000;0.337758;0.458274;-0.120516;-0.146928;-30.000000;-0.718100
5.698000;0.429221;0.458442;-0.029221;-0.147800;-30.000000;-0.654153
5.700000;0.525154;0.457954;0.067201;-0.148416;-30.000000;-0.462497
5.701000;0.619058;0.455360;0.163699;-0.148609;-30.000000;-0.144732
5.702000;0.698070;0.451102;0.246967;-0.148236;-30.000000;0.279821
5.703000;0.750042;0.446784;0.303258;-0.147454;-30.000000;0.587101
5.705000;0.751629;0.443137;0.308492;-0.146257;-30.000000;0.897261
5.706000;0.699260;0.439704;0.259556;-0.144740;-30.000000;1.138039
5.707000;0.619944;0.437171;0.182773;-0.143042;-30.000000;1.273229
5.709000;0.547372;0.436759;0.110613;-0.141295;-30.000000;1.310403
5.710000;0.505730;0.436637;0.069093;-0.139573;-30.000000;1.291721
5.711000;0.496345;0.432395;0.063951;-0.137884;-30.000000;1.266432
5.712000;0.490211;0.426413;0.063798;-0.136229;-30.000000;1.241277
5.714000;0.480049;0.423316;0.056733;-0.134620;-30.000000;1.207037
5.715000;0.476875;0.425757;0.051118;-0.133065;-30.000000;1.165767
5.716000;0.478706;0.436179;0.042527;-0.131580;-30.000000;1.113593
5.718000;0.480735;0.450156;0.030579;-0.130186;-30.000000;1.046184
5.719000;0.468208;0.461128;0.007080;-0.128921;-30.000000;0.948342
5.720000;0.421973;0.466667;-0.044694;-0.127877;-30.000000;0.782772
5.721000;0.349722;0.469001;-0.119280;-0.127184;-30.000000;0.519962
5.723000;0.263127;0.470024;-0.206897;-0.126992;-30.000000;0.143833
5.724000;0.191623;0.470649;-0.279026;-0.127424;-30.000000;-0.323453
5.725000;0.141772;0.470832;-0.329061;-0.128310;-30.000000;-0.664555
5.726000;0.120882;0.472282;-0.351400;-0.129684;-30.000000;-1.030894
5.728000;0.161257;0.474250;-0.312993;-0.131472;-30.000000;-1.341140
5.729000;0.216632;0.474128;-0.257496;-0.133570;-30.000000;-1.573253
5.730000;0.227955;0.471183;-0.243229;-0.135948;-30.000000;-1.783248
5.732000;0.209552;0.465553;-0.256001;-0.138624;-30.000000;-2.007472
5.733000;0.256992;0.462913;-0.205920;-0.141507;-30.000000;-2.161933
5.734000;0.385382;0.465507;-0.080125;-0.144369;-30.000000;-2.146607
5.735000;0.541360;0.470573;0.070787;-0.146943;-30.000000;-1.930270
5.737000;0.669276;0.476493;0.192782;-0.149015;-30.000000;-1.554157
5.738000;0.750103;0.478645;0.271458;-0.150453;-30.000000;-1.078157
5.739000;0.767941;0.476204;0.291737;-0.151228;-30.000000;-0.581466
5.741000;0.745281;0.469917;0.275364;-0.151379;-30.000000;-0.113227
5.742000;0.706432;0.460945;0.245487;-0.150967;-30.000000;0.308932
5.743000;0.663630;0.454368;0.209262;-0.150313;-30.000000;0.490496
5.744000;0.609369;0.452049;0.157321;-0.149512;-30.000000;0.600384
5.746000;0.547417;0.451270;0.096147;-0.148676;-30.000000;0.627241
5.747000;0.486610;0.452995;0.033616;-0.147916;-30.000000;0.570366
5.748000;0.442771;0.456474;-0.013703;-0.147314;-30.000000;0.451157
5.750000;0.415885;0.459434;-0.043549;-0.146922;-30.000000;0.293743
5.751000;0.423392;0.459648;-0.036255;-0.146725;-30.000000;0.148152
5.752000;0.464454;0.457816;0.006638;-0.146643;-30.000000;0.061694
5.753000;0.493339;0.455283;0.038056;-0.146494;-30.000000;0.111613
5.755000;0.468650;0.453223;0.015427;-0.146444;-30.000000;0.037360
5.756000;0.379065;0.451362;-0.072297;-0.146523;-30.000000;-0.059534
5.757000;0.274601;0.450370;-0.175769;-0.146914;-30.000000;-0.293099
5.758000;0.227237;0.450278;-0.223041;-0.147572;-30.000000;-0.493245
5.760000;0.238544;0.449760;-0.211215;-0.148472;-30.000000;-0.674956
5.761000;0.284199;0.448341;-0.164141;-0.149527;-30.000000;-0.791478
5.762000;0.341039;0.447517;-0.106477;-0.150633;-30.000000;-0.829562
5.764000;0.379416;0.446357;-0.066941;-0.151719;-30.000000;-0.814423
5.765000;0.433783;0.447959;-0.014176;-0.152691;-30.000000;-0.729131
5.766000;0.528542;0.453788;0.074754;-0.153393;-30.000000;-0.526404
5.767000;0.587472;0.462745;0.124727;-0.153739;-30.000000;-0.259749
5.769000;0.561471;0.472374;0.089097;-0.153798;-30.000000;-0.044156
5.770000;0.492699;0.480720;0.011978;-0.153835;-30.000000;-0.027596
5.771000;0.430243;0.486213;-0.055970;-0.153971;-30.000000;-0.101855
5.773000;0.417136;0.488136;-0.071000;-0.154107;-30.000000;-0.101831
5.774000;0.454810;0.484581;-0.029770;-0.154169;-30.000000;-0.046833
5.775000;0.496117;0.476188;0.019928;-0.154195;-30.000000;-0.019638
5.776000;0.494438;0.465660;0.028779;-0.154170;-30.000000;0.018995
5.778000;0.445197;0.457816;-0.012619;-0.154167;-30.000000;0.001916
5.779000;0.375433;0.453956;-0.078523;-0.154304;-30.000000;-0.102806
5.780000;0.305501;0.450324;-0.144823;-0.154573;-30.000000;-0.201200
5.782000;0.307393;0.448356;-0.140963;-0.154964;-30.000000;-0.293135
5.783000;0.402075;0.450278;-0.048203;-0.155310;-30.000000;-0.260164
5.784000;0.502419;0.456550;0.045869;-0.155447;-30.000000;-0.102203
5.785000;0.519783;0.465171;0.054612;-0.155360;-30.000000;0.065309
5.787000;0.475212;0.471916;0.003296;-0.155268;-30.000000;0.068832
5.788000;0.389380;0.469932;-0.080552;-0.155321;-30.000000;-0.039489
5.789000;0.285451;0.458106;-0.172656;-0.155679;-30.000000;-0.269170
5.790000;0.255329;0.446845;-0.191516;-0.156250;-30.000000;-0.427602
5.792000;0.312596;0.439261;-0.126665;-0.156913;-30.000000;-0.497454
5.793000;0.379263;0.437873;-0.058610;-0.157547;-30.000000;-0.475635
5.794000;0.451789;0.443763;0.008026;-0.158034;-30.000000;-0.365258
5.796000;0.540902;0.451942;0.088960;-0.158232;-30.000000;-0.148441
5.797000;0.618143;0.461128;0.157015;-0.158024;-30.000000;0.156225
5.798000;0.644953;0.467720;0.177234;-0.157628;-30.000000;0.297120
5.799000;0.605142;0.470710;0.134432;-0.157122;-30.000000;0.379068
5.801000;0.533776;0.471855;0.061921;-0.156638;-30.000000;0.363242
5.802000;0.458427;0.471656;-0.013230;-0.156308;-30.000000;0.247426
5.803000;0.419226;0.470863;-0.051637;-0.156199;-30.000000;0.081945
5.805000;0.449592;0.471397;-0.021805;-0.156130;-30.000000;0.051779
5.806000;0.483055;0.468925;0.014130;-0.156036;-30.000000;0.069928
5.807000;0.465431;0.462242;0.003189;-0.155939;-30.000000;0.073248
5.808000;0.405829;0.452644;-0.046815;-0.155926;-30.000000;0.009852
5.810000;0.339040;0.441672;-0.102632;-0.156095;-30.000000;-0.127123
5.811000;0.270054;0.434104;-0.164050;-0.156429;-30.000000;-0.250827
5.812000;0.198932;0.432731;-0.233799;-0.157051;-30.000000;-0.465881
5.814000;0.145785;0.434211;-0.288426;-0.158052;-30.000000;-0.750904
5.815000;0.107408;0.439353;-0.331945;-0.159505;-30.000000;-1.090152
5.816000;0.119890;0.448798;-0.328908;-0.161400;-30.000000;-1.420827
5.817000;0.247410;0.460075;-0.212665;-0.163523;-30.000000;-1.592103
5.819000;0.432151;0.469047;-0.036896;-0.165558;-30.000000;-1.526737
5.820000;0.578576;0.474189;0.104387;-0.167257;-30.000000;-1.273864
5.821000;0.651743;0.475151;0.176593;-0.168494;-30.000000;-0.928089
5.822000;0.671061;0.472770;0.198291;-0.169238;-30.000000;-0.557993
5.824000;0.679683;0.469902;0.209781;-0.169475;-30.000000;-0.177512
5.825000;0.688838;0.468879;0.219959;-0.169193;-30.000000;0.211466
5.826000;0.644236;0.469017;0.175219;-0.168728;-30.000000;0.348939
5.828000;0.529900;0.470710;0.059190;-0.168288;-30.000000;0.329873
5.829000;0.376349;0.472374;-0.096025;-0.168149;-30.000000;0.104108
5.830000;0.270237;0.473991;-0.203754;-0.168499;-30.000000;-0.262285
5.831000;0.196277;0.476005;-0.279728;-0.169217;-30.000000;-0.538426
5.833000;0.143862;0.472602;-0.328740;-0.170385;-30.000000;-0.876234
5.834000;0.170031;0.458396;-0.288365;-0.171926;-30.000000;-1.155704
5.835000;0.361883;0.440040;-0.078157;-0.173461;-30.000000;-1.151170
5.837000;0.547539;0.425055;0.122484;-0.174633;-30.000000;-0.879176
5.838000;0.673045;0.415961;0.257084;-0.175208;-30.000000;-0.431341
5.839000;0.762524;0.412863;0.349660;-0.175030;-30.000000;0.133957
5.840000;0.826551;0.416709;0.409842;-0.174249;-30.000000;0.585294
5.842000;0.850980;0.425788;0.425193;-0.172848;-30.000000;1.051080
5.843000;0.823484;0.440375;0.383108;-0.170908;-30.000000;1.454543
5.844000;0.763760;0.457557;0.306203;-0.168575;-30.000000;1.750087
5.846000;0.688914;0.475776;0.213138;-0.166018;-30.000000;1.917603
5.847000;0.632212;0.492790;0.139422;-0.163372;-30.000000;1.984597
5.848000;0.581903;0.504341;0.077562;-0.160748;-30.000000;1.968218
5.849000;0.509483;0.507866;0.001617;-0.158280;-30.000000;1.850798
5.851000;0.424735;0.502724;-0.077989;-0.156108;-30.000000;1.628802
5.852000;0.372534;0.492042;-0.119509;-0.154302;-30.000000;1.354407
5.853000;0.403464;0.478172;-0.074708;-0.152778;-30.000000;1.143404
5.854000;0.496834;0.463310;0.033524;-0.151338;-30.000000;1.079524
5.856000;0.588281;0.452689;0.135592;-0.149802;-30.000000;1.152586
5.857000;0.650935;0.445426;0.205509;-0.148044;-30.000000;1.317896
5.858000;0.668315;0.435645;0.232670;-0.146021;-30.000000;1.517217
5.860000;0.648783;0.424445;0.224338;-0.143751;-30.000000;1.702771
5.861000;0.619226;0.415381;0.203845;-0.141273;-30.000000;1.858528
5.862000;0.581506;0.413001;0.168505;-0.138653;-30.000000;1.965088
5.863000;0.528847;0.419059;0.109789;-0.135997;-30.000000;1.991939
