# time [s];Channel 0;Channel 1;Channel 2;Channel 3;Channel 4;Channel 5
4.448000;0.453874;0.456708;-0.002833;-0.637067;-60.000000;-0.036202
4.449000;0.453793;0.456528;-0.002735;-0.637119;-60.000000;-0.039366
4.450000;0.453713;0.456357;-0.002643;-0.637176;-60.000000;-0.042365
4.451000;0.453636;0.456196;-0.002560;-0.637236;-60.000000;-0.045213
4.453000;0.453561;0.456045;-0.002484;-0.637300;-60.000000;-0.047923
4.454000;0.453488;0.455904;-0.002416;-0.637367;-60.000000;-0.050505
4.455000;0.453418;0.455775;-0.002357;-0.637438;-60.000000;-0.052974
4.457000;0.453351;0.455657;-0.002305;-0.637512;-60.000000;-0.055342
4.458000;0.453286;0.455549;-0.002262;-0.637589;-60.000000;-0.057620
4.459000;0.453224;0.455452;-0.002228;-0.637668;-60.000000;-0.059822
4.460000;0.453164;0.455365;-0.002201;-0.637751;-60.000000;-0.061959
4.462000;0.453107;0.455287;-0.002180;-0.637836;-60.000000;-0.064040
4.463000;0.453052;0.455218;-0.002166;-0.637924;-60.000000;-0.066075
4.464000;0.452999;0.455156;-0.002157;-0.638015;-60.000000;-0.068070
4.465000;0.452948;0.455100;-0.002152;-0.638109;-60.000000;-0.070032
4.467000;0.452899;0.455049;-0.002151;-0.638204;-60.000000;-0.071965
4.468000;0.452851;0.455003;-0.002152;-0.638303;-60.000000;-0.073875
4.469000;0.452804;0.454960;-0.002156;-0.638404;-60.000000;-0.075765
4.471000;0.452757;0.454921;-0.002164;-0.638508;-60.000000;-0.077640
4.472000;0.452711;0.454885;-0.002174;-0.638614;-60.000000;-0.079504
4.473000;0.452664;0.454852;-0.002188;-0.638722;-60.000000;-0.081362
4.474000;0.452616;0.454822;-0.002206;-0.638833;-60.000000;-0.083218
4.476000;0.452568;0.454794;-0.002226;-0.638946;-60.000000;-0.085077
4.477000;0.452518;0.454768;-0.002250;-0.639062;-60.000000;-0.086942
4.478000;0.452466;0.454742;-0.002275;-0.639181;-60.000000;-0.088817
4.480000;0.452413;0.454716;-0.002302;-0.639302;-60.000000;-0.090702
4.481000;0.452359;0.454687;-0.002329;-0.639425;-60.000000;-0.092598
4.482000;0.452302;0.454657;-0.002355;-0.639551;-60.000000;-0.094503
4.483000;0.452243;0.454623;-0.002380;-0.639680;-60.000000;-0.096416
4.485000;0.452182;0.454584;-0.002403;-0.639811;-60.000000;-0.098334
4.486000;0.452118;0.454541;-0.002424;-0.639944;-60.000000;-0.100254
4.487000;0.452052;0.454493;-0.002442;-0.639956;-60.000000;-0.008840
4.489000;0.451983;0.454440;-0.002457;-0.639972;-60.000000;-0.011998
4.490000;0.451912;0.454381;-0.002469;-0.639992;-60.000000;-0.015131
4.491000;0.451839;0.454317;-0.002478;-0.640017;-60.000000;-0.018233
4.492000;0.451764;0.454246;-0.002483;-0.640045;-60.000000;-0.021300
4.494000;0.451687;0.454170;-0.002483;-0.640078;-60.000000;-0.024327
4.495000;0.451610;0.454088;-0.002478;-0.640114;-60.000000;-0.027306
4.496000;0.451532;0.453999;-0.002467;-0.640154;-60.000000;-0.030232
4.497000;0.451454;0.453905;-0.002451;-0.640198;-60.000000;-0.033096
4.499000;0.451376;0.453804;-0.002428;-0.640246;-60.000000;-0.035892
4.500000;0.451299;0.453698;-0.002398;-0.640298;-60.000000;-0.038611
4.501000;0.451224;0.453586;-0.002362;-0.640353;-60.000000;-0.041246
4.503000;0.451150;0.453470;-0.002320;-0.640411;-60.000000;-0.043790
4.504000;0.451079;0.453351;-0.002272;-0.640473;-60.000000;-0.046235
4.505000;0.451010;0.453229;-0.002220;-0.640538;-60.000000;-0.048578
4.506000;0.450943;0.453106;-0.002163;-0.640605;-60.000000;-0.050815
4.508000;0.450880;0.452984;-0.002104;-0.640676;-60.000000;-0.052942
4.509000;0.450820;0.452863;-0.002043;-0.640749;-60.000000;-0.054960
4.510000;0.450764;0.452746;-0.001982;-0.640825;-60.000000;-0.056871
4.512000;0.450711;0.452634;-0.001923;-0.640903;-60.000000;-0.058677
4.513000;0.450661;0.452529;-0.001868;-0.640984;-60.000000;-0.060385
4.514000;0.450616;0.452433;-0.001817;-0.641066;-60.000000;-0.062003
4.515000;0.450574;0.452347;-0.001773;-0.641151;-60.000000;-0.063541
4.517000;0.450536;0.452272;-0.001736;-0.641238;-60.000000;-0.065008
4.518000;0.450501;0.452208;-0.001707;-0.641326;-60.000000;-0.066418
4.519000;0.450471;0.452156;-0.001686;-0.641417;-60.000000;-0.067779
4.521000;0.450445;0.452116;-0.001672;-0.641509;-60.000000;-0.069105
4.522000;0.450423;0.452088;-0.001665;-0.641603;-60.000000;-0.070404
4.523000;0.450405;0.452071;-0.001666;-0.641698;-60.000000;-0.071686
4.524000;0.450391;0.452064;-0.001672;-0.641796;-60.000000;-0.072961
4.526000;0.450382;0.452067;-0.001685;-0.641895;-60.000000;-0.074234
4.527000;0.450378;0.452080;-0.001702;-0.641995;-60.000000;-0.075514
4.528000;0.450379;0.452103;-0.001725;-0.642098;-60.000000;-0.076807
4.529000;0.450384;0.452137;-0.001752;-0.642202;-60.000000;-0.078119
4.531000;0.450396;0.452180;-0.001785;-0.642308;-60.000000;-0.079456
4.532000;0.450413;0.452235;-0.001822;-0.642416;-60.000000;-0.080827
4.533000;0.450436;0.452302;-0.001866;-0.642525;-60.000000;-0.082236
4.535000;0.450466;0.452380;-0.001915;-0.642637;-60.000000;-0.083693
4.536000;0.450501;0.452471;-0.001970;-0.642750;-60.000000;-0.085203
4.537000;0.450543;0.452574;-0.002031;-0.642866;-60.000000;-0.086775
4.538000;0.450590;0.452689;-0.002099;-0.642984;-60.000000;-0.088416
4.540000;0.450643;0.452816;-0.002173;-0.643104;-60.000000;-0.090135
4.541000;0.450702;0.452956;-0.002254;-0.643227;-60.000000;-0.091939
4.542000;0.450767;0.453108;-0.002341;-0.643352;-60.000000;-0.093834
4.544000;0.450837;0.453272;-0.002435;-0.643480;-60.000000;-0.095830
4.545000;0.450913;0.453448;-0.002535;-0.643610;-60.000000;-0.097932
4.546000;0.450994;0.453636;-0.002641;-0.643744;-60.000000;-0.100148
4.547000;0.451082;0.453836;-0.002754;-0.643756;-60.000000;-0.009152
4.549000;0.451176;0.454048;-0.002873;-0.643773;-60.000000;-0.012860
4.550000;0.451275;0.454274;-0.002998;-0.643795;-60.000000;-0.016687
4.551000;0.451381;0.454512;-0.003131;-0.643823;-60.000000;-0.020639
4.553000;0.451493;0.454764;-0.003271;-0.643856;-60.000000;-0.024725
4.554000;0.451610;0.455030;-0.003419;-0.643894;-60.000000;-0.028954
4.555000;0.451734;0.455311;-0.003577;-0.643939;-60.000000;-0.033337
4.556000;0.451863;0.455607;-0.003744;-0.643989;-60.000000;-0.037885
4.558000;0.451999;0.455919;-0.003920;-0.644046;-60.000000;-0.042606
4.559000;0.452139;0.456246;-0.004106;-0.644110;-60.000000;-0.047514
4.560000;0.452285;0.456587;-0.004301;-0.644180;-60.000000;-0.052615
4.561000;0.452436;0.456940;-0.004504;-0.644257;-60.000000;-0.057920
4.563000;0.452591;0.457305;-0.004714;-0.644342;-60.000000;-0.063432
4.564000;0.452750;0.457678;-0.004928;-0.644434;-60.000000;-0.069157
4.565000;0.452912;0.458057;-0.005145;-0.644534;-60.000000;-0.075095
4.567000;0.453076;0.458439;-0.005363;-0.644642;-60.000000;-0.081244
4.568000;0.453242;0.458822;-0.005580;-0.644759;-60.000000;-0.087601
4.569000;0.453409;0.459203;-0.005794;-0.644885;-60.000000;-0.094158
4.570000;0.453576;0.459580;-0.006004;-0.645019;-60.000000;-0.100909
4.572000;0.453742;0.459950;-0.006208;-0.645038;-60.000000;-0.014507
4.573000;0.453906;0.460310;-0.006404;-0.645069;-60.000000;-0.022853
4.574000;0.454068;0.460659;-0.006591;-0.645111;-60.000000;-0.031336
4.576000;0.454228;0.460995;-0.006767;-0.645164;-60.000000;-0.039941
4.577000;0.454385;0.461316;-0.006932;-0.645229;-60.000000;-0.048651
4.578000;0.454537;0.461621;-0.007084;-0.645305;-60.000000;-0.057447
4.579000;0.454686;0.461908;-0.007222;-0.645394;-60.000000;-0.066311
4.581000;0.454829;0.462177;-0.007347;-0.645494;-60.000000;-0.075223
4.582000;0.454967;0.462426;-0.007458;-0.645606;-60.000000;-0.084164
4.583000;0.455100;0.462655;-0.007555;-0.645731;-60.000000;-0.093116
4.585000;0.455225;0.462863;-0.007638;-0.645867;-60.000000;-0.102059
4.586000;0.455344;0.463051;-0.007707;-0.645890;-60.000000;-0.017641
4.587000;0.455455;0.463216;-0.007761;-0.645927;-60.000000;-0.027754
4.588000;0.455559;0.463360;-0.007800;-0.645977;-60.000000;-0.037784
4.590000;0.455656;0.463480;-0.007824;-0.646041;-60.000000;-0.047712
4.591000;0.455746;0.463577;-0.007831;-0.646118;-60.000000;-0.057517
4.592000;0.455830;0.463651;-0.007821;-0.646207;-60.000000;-0.067178
4.593000;0.455907;0.463701;-0.007794;-0.646310;-60.000000;-0.076675
4.595000;0.455978;0.463727;-0.007750;-0.646424;-60.000000;-0.085986
4.596000;0.456043;0.463731;-0.007688;-0.646551;-60.000000;-0.095090
4.597000;0.456104;0.463713;-0.007609;-0.646690;-60.000000;-0.103967
4.599000;0.456160;0.463675;-0.007514;-0.646715;-60.000000;-0.019266
4.600000;0.456213;0.463617;-0.007403;-0.646754;-60.000000;-0.028881
4.601000;0.456263;0.463541;-0.007278;-0.646805;-60.000000;-0.038200
4.602000;0.456310;0.463449;-0.007139;-0.646868;-60.000000;-0.047209
4.604000;0.456355;0.463342;-0.006987;-0.646942;-60.000000;-0.055896
4.605000;0.456398;0.463222;-0.006824;-0.647028;-60.000000;-0.064249
4.606000;0.456440;0.463090;-0.006651;-0.647124;-60.000000;-0.072259
4.608000;0.456480;0.462949;-0.006469;-0.647231;-60.000000;-0.079921
4.609000;0.456519;0.462800;-0.006281;-0.647347;-60.000000;-0.087231
4.610000;0.456557;0.462645;-0.006088;-0.647473;-60.000000;-0.094185
4.611000;0.456594;0.462485;-0.005891;-0.647607;-60.000000;-0.100785
4.613000;0.456630;0.462322;-0.005692;-0.647625;-60.000000;-0.013697
4.614000;0.456664;0.462155;-0.005492;-0.647653;-60.000000;-0.020836
4.615000;0.456696;0.461987;-0.005291;-0.647690;-60.000000;-0.027613
4.617000;0.456726;0.461817;-0.005091;-0.647735;-60.000000;-0.034033
4.618000;0.456754;0.461646;-0.004892;-0.647789;-60.000000;-0.040102
4.619000;0.456779;0.461475;-0.004697;-0.647850;-60.000000;-0.045830
4.620000;0.456801;0.461305;-0.004504;-0.647918;-60.000000;-0.051224
4.622000;0.456820;0.461135;-0.004315;-0.647993;-60.000000;-0.056294
4.623000;0.456837;0.460967;-0.004130;-0.648075;-60.000000;-0.061050
4.624000;0.456851;0.460801;-0.003950;-0.648162;-60.000000;-0.065502
4.625000;0.456863;0.460637;-0.003774;-0.648255;-60.000000;-0.069661
4.627000;0.456872;0.460477;-0.003605;-0.648353;-60.000000;-0.073538
4.628000;0.456879;0.460320;-0.003441;-0.648456;-60.000000;-0.077146
4.629000;0.456884;0.460168;-0.003284;-0.648563;-60.000000;-0.080496
4.631000;0.456887;0.460021;-0.003133;-0.648675;-60.000000;-0.083600
4.632000;0.456889;0.459878;-0.002989;-0.648790;-60.000000;-0.086471
4.633000;0.456889;0.459739;-0.002850;-0.648909;-60.000000;-0.089118
4.634000;0.456888;0.459604;-0.002716;-0.649031;-60.000000;-0.091551
4.636000;0.456885;0.459470;-0.002586;-0.649156;-60.000000;-0.093778
4.637000;0.456881;0.459339;-0.002458;-0.649284;-60.000000;-0.095805
4.638000;0.456876;0.459208;-0.002333;-0.649414;-60.000000;-0.097638
4.640000;0.456869;0.459079;-0.002209;-0.649546;-60.000000;-0.099282
4.641000;0.456862;0.458950;-0.002088;-0.649680;-60.000000;-0.100742
4.642000;0.456855;0.458824;-0.001969;-0.649692;-60.000000;-0.008690
4.643000;0.456846;0.458699;-0.001853;-0.649707;-60.000000;-0.011046
4.645000;0.456836;0.458579;-0.001742;-0.649724;-60.000000;-0.013221
4.646000;0.456825;0.458463;-0.001637;-0.649745;-60.000000;-0.015228
4.647000;0.456813;0.458352;-0.001540;-0.649767;-60.000000;-0.017078
4.649000;0.456798;0.458249;-0.001451;-0.649792;-60.000000;-0.018785
4.650000;0.456780;0.458153;-0.001372;-0.649820;-60.000000;-0.020364
4.651000;0.456760;0.458065;-0.001305;-0.649849;-60.000000;-0.021833
4.652000;0.456737;0.457986;-0.001250;-0.649880;-60.000000;-0.023208
4.654000;0.456709;0.457917;-0.001207;-0.649912;-60.000000;-0.024508
4.655000;0.456679;0.457857;-0.001178;-0.649947;-60.000000;-0.025752
4.656000;0.456644;0.457806;-0.001162;-0.649983;-60.000000;-0.026958
4.657000;0.456606;0.457765;-0.001159;-0.650020;-60.000000;-0.028144
4.659000;0.456563;0.457732;-0.001169;-0.650059;-60.000000;-0.029327
4.660000;0.456517;0.457707;-0.001190;-0.650100;-60.000000;-0.030523
4.661000;0.456467;0.457689;-0.001222;-0.650142;-60.000000;-0.031746
4.663000;0.456413;0.457677;-0.001265;-0.650186;-60.000000;-0.033009
4.664000;0.456356;0.457671;-0.001316;-0.650232;-60.000000;-0.034323
4.665000;0.456296;0.457670;-0.001375;-0.650280;-60.000000;-0.035698
4.666000;0.456233;0.457674;-0.001441;-0.650329;-60.000000;-0.037143
4.668000;0.456168;0.457682;-0.001514;-0.650381;-60.000000;-0.038666
4.669000;0.456102;0.457694;-0.001592;-0.650434;-60.000000;-0.040274
4.670000;0.456034;0.457710;-0.001676;-0.650490;-60.000000;-0.041972
4.672000;0.455966;0.457730;-0.001765;-0.650549;-60.000000;-0.043765
4.673000;0.455897;0.457754;-0.001856;-0.650610;-60.000000;-0.045656
4.674000;0.455830;0.457780;-0.001950;-0.650673;-60.000000;-0.047648
4.675000;0.455763;0.457809;-0.002046;-0.650740;-60.000000;-0.049740
4.677000;0.455698;0.457840;-0.002142;-0.650809;-60.000000;-0.051933
4.678000;0.455635;0.457873;-0.002238;-0.650881;-60.000000;-0.054225
4.679000;0.455575;0.457910;-0.002334;-0.650957;-60.000000;-0.056615
4.681000;0.455519;0.457949;-0.002430;-0.651035;-60.000000;-0.059100
4.682000;0.455466;0.457991;-0.002525;-0.651118;-60.000000;-0.061678
4.683000;0.455418;0.458036;-0.002618;-0.651203;-60.000000;-0.064347
4.684000;0.455374;0.458084;-0.002710;-0.651293;-60.000000;-0.067103
4.686000;0.455336;0.458135;-0.002799;-0.651386;-60.000000;-0.069940
4.687000;0.455302;0.458188;-0.002886;-0.651483;-60.000000;-0.072855
4.688000;0.455274;0.458243;-0.002969;-0.651584;-60.000000;-0.075842
4.690000;0.455250;0.458298;-0.003048;-0.651690;-60.000000;-0.078895
4.691000;0.455230;0.458355;-0.003125;-0.651799;-60.000000;-0.082010
4.692000;0.455214;0.458412;-0.003198;-0.651912;-60.000000;-0.085180
4.693000;0.455200;0.458467;-0.003267;-0.652030;-60.000000;-0.088400
4.695000;0.455189;0.458522;-0.003333;-0.652153;-60.000000;-0.091666
4.696000;0.455179;0.458574;-0.003395;-0.652279;-60.000000;-0.094970
4.697000;0.455170;0.458624;-0.003454;-0.652410;-60.000000;-0.098310
4.698000;0.455161;0.458671;-0.003510;-0.652546;-60.000000;-0.101679
4.700000;0.455153;0.458715;-0.003562;-0.652561;-60.000000;-0.011740
4.701000;0.455144;0.458755;-0.003611;-0.652583;-60.000000;-0.016398
4.702000;0.455136;0.458792;-0.003656;-0.652611;-60.000000;-0.021054
4.704000;0.455128;0.458824;-0.003696;-0.652646;-60.000000;-0.025701
4.705000;0.455119;0.458850;-0.003731;-0.652686;-60.000000;-0.030333
4.706000;0.455111;0.458870;-0.003759;-0.652733;-60.000000;-0.034940
4.707000;0.455103;0.458884;-0.003780;-0.652785;-60.000000;-0.039515
4.709000;0.455096;0.458889;-0.003793;-0.652844;-60.000000;-0.044045
4.710000;0.455089;0.458886;-0.003797;-0.652909;-60.000000;-0.048521
4.711000;0.455082;0.458874;-0.003792;-0.652979;-60.000000;-0.052929
4.713000;0.455076;0.458853;-0.003777;-0.653056;-60.000000;-0.057259
4.714000;0.455071;0.458823;-0.003752;-0.653138;-60.000000;-0.061499
4.715000;0.455066;0.458784;-0.003718;-0.653225;-60.000000;-0.065635
4.716000;0.455063;0.458736;-0.003673;-0.653318;-60.000000;-0.069658
4.718000;0.455061;0.458680;-0.003619;-0.653416;-60.000000;-0.073555
4.719000;0.455061;0.458616;-0.003556;-0.653519;-60.000000;-0.077315
4.720000;0.455062;0.458545;-0.003482;-0.653627;-60.000000;-0.080927
4.722000;0.455066;0.458466;-0.003400;-0.653740;-60.000000;-0.084382
4.723000;0.455072;0.458382;-0.003309;-0.653857;-60.000000;-0.087669
4.724000;0.455082;0.458292;-0.003210;-0.653978;-60.000000;-0.090780
4.725000;0.455094;0.458197;-0.003103;-0.654103;-60.000000;-0.093707
4.727000;0.455110;0.458099;-0.002989;-0.654231;-60.000000;-0.096443
4.728000;0.455129;0.457999;-0.002870;-0.654363;-60.000000;-0.098984
4.729000;0.455152;0.457898;-0.002747;-0.654498;-60.000000;-0.101326
4.730000;0.455178;0.457798;-0.002620;-0.654512;-60.000000;-0.010135
4.732000;0.455207;0.457699;-0.002492;-0.654530;-60.000000;-0.013322
4.733000;0.455241;0.457602;-0.002362;-0.654551;-60.000000;-0.016294
4.734000;0.455277;0.457508;-0.002231;-0.654577;-60.000000;-0.019052
4.736000;0.455317;0.457418;-0.002101;-0.654605;-60.000000;-0.021599
4.737000;0.455359;0.457331;-0.001972;-0.654637;-60.000000;-0.023941
4.738000;0.455404;0.457250;-0.001846;-0.654672;-60.000000;-0.026082
4.739000;0.455452;0.457174;-0.001722;-0.654710;-60.000000;-0.028031
4.741000;0.455501;0.457105;-0.001604;-0.654749;-60.000000;-0.029796
4.742000;0.455551;0.457042;-0.001491;-0.654791;-60.000000;-0.031386
4.743000;0.455602;0.456986;-0.001384;-0.654835;-60.000000;-0.032813
4.745000;0.455654;0.456936;-0.001283;-0.654880;-60.000000;-0.034085
4.746000;0.455704;0.456892;-0.001188;-0.654927;-60.000000;-0.035214
4.747000;0.455754;0.456853;-0.001099;-0.654976;-60.000000;-0.036211
4.748000;0.455802;0.456819;-0.001017;-0.655025;-60.000000;-0.037084
4.750000;0.455848;0.456790;-0.000943;-0.655075;-60.000000;-0.037847
4.751000;0.455892;0.456767;-0.000875;-0.655127;-60.000000;-0.038509
4.752000;0.455934;0.456750;-0.000816;-0.655179;-60.000000;-0.039084
4.753000;0.455974;0.456740;-0.000766;-0.655232;-60.000000;-0.039585
4.755000;0.456011;0.456737;-0.000726;-0.655285;-60.000000;-0.040025
4.756000;0.456046;0.456742;-0.000696;-0.655339;-60.000000;-0.040419
4.757000;0.456079;0.456755;-0.000675;-0.655393;-60.000000;-0.040781
4.759000;0.456110;0.456775;-0.000665;-0.655448;-60.000000;-0.041123
4.760000;0.456140;0.456803;-0.000664;-0.655503;-60.000000;-0.041460
4.761000;0.456167;0.456839;-0.000672;-0.655559;-60.000000;-0.041803
4.762000;0.456194;0.456882;-0.000688;-0.655615;-60.000000;-0.042164
4.764000;0.456219;0.456932;-0.000713;-0.655672;-60.000000;-0.042552
4.765000;0.456243;0.456987;-0.000744;-0.655729;-60.000000;-0.042976
4.766000;0.456266;0.457048;-0.000781;-0.655787;-60.000000;-0.043445
4.768000;0.456288;0.457112;-0.000824;-0.655846;-60.000000;-0.043965
4.769000;0.456310;0.457181;-0.000871;-0.655905;-60.000000;-0.044540
4.770000;0.456330;0.457251;-0.000921;-0.655966;-60.000000;-0.045174
4.771000;0.456349;0.457323;-0.000974;-0.656027;-60.000000;-0.045871
4.773000;0.456367;0.457396;-0.001029;-0.656089;-60.000000;-0.046631
4.774000;0.456384;0.457468;-0.001084;-0.656152;-60.000000;-0.047454
4.775000;0.456400;0.457538;-0.001138;-0.656217;-60.000000;-0.048339
4.777000;0.456414;0.457606;-0.001192;-0.656282;-60.000000;-0.049284
4.778000;0.456427;0.457671;-0.001244;-0.656349;-60.000000;-0.050285
4.779000;0.456438;0.457732;-0.001293;-0.656418;-60.000000;-0.051339
4.780000;0.456448;0.457788;-0.001340;-0.656488;-60.000000;-0.052442
4.782000;0.456455;0.457840;-0.001385;-0.656559;-60.000000;-0.053589
4.783000;0.456459;0.457887;-0.001427;-0.656632;-60.000000;-0.054778
4.784000;0.456461;0.457928;-0.001467;-0.656707;-60.000000;-0.056004
4.786000;0.456458;0.457964;-0.001506;-0.656783;-60.000000;-0.057265
4.787000;0.456451;0.457995;-0.001543;-0.656861;-60.000000;-0.058559
4.788000;0.456440;0.458020;-0.001580;-0.656941;-60.000000;-0.059886
4.789000;0.456423;0.458041;-0.001617;-0.657023;-60.000000;-0.061243
4.791000;0.456401;0.458056;-0.001655;-0.657106;-60.000000;-0.062633
4.792000;0.456374;0.458066;-0.001693;-0.657192;-60.000000;-0.064055
4.793000;0.456340;0.458072;-0.001732;-0.657279;-60.000000;-0.065511
4.794000;0.456300;0.458073;-0.001773;-0.657368;-60.000000;-0.067001
4.796000;0.456255;0.458070;-0.001815;-0.657460;-60.000000;-0.068528
4.797000;0.456204;0.458063;-0.001859;-0.657553;-60.000000;-0.070092
4.798000;0.456148;0.458052;-0.001904;-0.657649;-60.000000;-0.071697
4.800000;0.456087;0.458039;-0.001952;-0.657747;-60.000000;-0.073344
4.801000;0.456021;0.458023;-0.002002;-0.657847;-60.000000;-0.075035
4.802000;0.455951;0.458006;-0.002055;-0.657949;-60.000000;-0.076775
4.803000;0.455877;0.457988;-0.002112;-0.658054;-60.000000;-0.078567
4.805000;0.455799;0.457972;-0.002173;-0.658161;-60.000000;-0.080417
4.806000;0.455718;0.457957;-0.002239;-0.658271;-60.000000;-0.082329
4.807000;0.455635;0.457946;-0.002310;-0.658383;-60.000000;-0.084312
4.809000;0.455551;0.457938;-0.002388;-0.658498;-60.000000;-0.086371
4.810000;0.455465;0.457936;-0.002471;-0.658616;-60.000000;-0.088514
4.811000;0.455379;0.457940;-0.002561;-0.658737;-60.000000;-0.090749
4.812000;0.455293;0.457949;-0.002656;-0.658862;-60.000000;-0.093081
4.814000;0.455208;0.457965;-0.002757;-0.658989;-60.000000;-0.095516
4.815000;0.455125;0.457987;-0.002862;-0.659120;-60.000000;-0.098059
4.816000;0.455043;0.458015;-0.002972;-0.659254;-60.000000;-0.100714
4.818000;0.454965;0.458049;-0.003084;-0.659267;-60.000000;-0.010150
4.819000;0.454889;0.458088;-0.003200;-0.659287;-60.000000;-0.014281
4.820000;0.454816;0.458133;-0.003317;-0.659311;-60.000000;-0.018513
4.821000;0.454746;0.458182;-0.003436;-0.659342;-60.000000;-0.022848
4.823000;0.454679;0.458236;-0.003557;-0.659378;-60.000000;-0.027285
4.824000;0.454615;0.458294;-0.003679;-0.659420;-60.000000;-0.031827
4.825000;0.454553;0.458356;-0.003803;-0.659469;-60.000000;-0.036473
4.826000;0.454493;0.458422;-0.003929;-0.659524;-60.000000;-0.041226
4.828000;0.454434;0.458491;-0.004056;-0.659586;-60.000000;-0.046084
4.829000;0.454377;0.458563;-0.004186;-0.659654;-60.000000;-0.051051
4.830000;0.454320;0.458637;-0.004316;-0.659728;-60.000000;-0.056126
4.832000;0.454264;0.458712;-0.004448;-0.659810;-60.000000;-0.061308
4.833000;0.454208;0.458788;-0.004580;-0.659899;-60.000000;-0.066597
4.834000;0.454152;0.458865;-0.004712;-0.659995;-60.000000;-0.071992
4.835000;0.454096;0.458941;-0.004845;-0.660098;-60.000000;-0.077492
4.837000;0.454040;0.459017;-0.004977;-0.660209;-60.000000;-0.083095
4.838000;0.453984;0.459094;-0.005110;-0.660327;-60.000000;-0.088800
4.839000;0.453928;0.459170;-0.005242;-0.660454;-60.000000;-0.094605
4.841000;0.453872;0.459247;-0.005375;-0.660588;-60.000000;-0.100511
4.842000;0.453816;0.459324;-0.005508;-0.660605;-60.000000;-0.013181
4.843000;0.453760;0.459401;-0.005641;-0.660633;-60.000000;-0.020526
4.844000;0.453706;0.459479;-0.005773;-0.660670;-60.000000;-0.027950
4.846000;0.453652;0.459557;-0.005905;-0.660717;-60.000000;-0.035451
4.847000;0.453600;0.459636;-0.006036;-0.660774;-60.000000;-0.043026
4.848000;0.453550;0.459715;-0.006165;-0.660842;-60.000000;-0.050673
4.850000;0.453501;0.459794;-0.006292;-0.660920;-60.000000;-0.058387
4.851000;0.453456;0.459872;-0.006416;-0.661008;-60.000000;-0.066163
4.852000;0.453413;0.459948;-0.006535;-0.661107;-60.000000;-0.073994
4.853000;0.453373;0.460021;-0.006647;-0.661216;-60.000000;-0.081870
4.855000;0.453337;0.460090;-0.006753;-0.661336;-60.000000;-0.089782
4.856000;0.453304;0.460153;-0.006849;-0.661466;-60.000000;-0.097718
4.857000;0.453274;0.460210;-0.006936;-0.661607;-60.000000;-0.105663
4.858000;0.453248;0.460259;-0.007011;-0.661634;-60.000000;-0.020268
4.860000;0.453226;0.460299;-0.007074;-0.661673;-60.000000;-0.029430
4.861000;0.453206;0.460329;-0.007123;-0.661724;-60.000000;-0.038535
4.862000;0.453189;0.460349;-0.007160;-0.661788;-60.000000;-0.047568
4.864000;0.453176;0.460358;-0.007183;-0.661863;-60.000000;-0.056510
4.865000;0.453165;0.460357;-0.007193;-0.661950;-60.000000;-0.065347
4.866000;0.453156;0.460346;-0.007190;-0.662049;-60.000000;-0.074062
4.867000;0.453151;0.460326;-0.007175;-0.662159;-60.000000;-0.082641
4.869000;0.453148;0.460297;-0.007149;-0.662281;-60.000000;-0.091071
4.870000;0.453148;0.460260;-0.007112;-0.662413;-60.000000;-0.099340
4.871000;0.453151;0.460216;-0.007066;-0.662556;-60.000000;-0.107436
4.873000;0.453157;0.460166;-0.007009;-0.662586;-60.000000;-0.022016
4.874000;0.453166;0.460110;-0.006943;-0.662627;-60.000000;-0.030980
4.875000;0.453179;0.460048;-0.006869;-0.662680;-60.000000;-0.039725
4.876000;0.453195;0.459981;-0.006786;-0.662744;-60.000000;-0.048244
4.878000;0.453214;0.459911;-0.006697;-0.662820;-60.000000;-0.056530
4.879000;0.453236;0.459839;-0.006603;-0.662906;-60.000000;-0.064580
4.880000;0.453262;0.459766;-0.006505;-0.663002;-60.000000;-0.072392
4.882000;0.453290;0.459694;-0.006404;-0.663109;-60.000000;-0.079966
4.883000;0.453320;0.459622;-0.006302;-0.663225;-60.000000;-0.087303
4.884000;0.453353;0.459553;-0.006200;-0.663351;-60.000000;-0.094406
4.885000;0.453388;0.459486;-0.006099;-0.663486;-60.000000;-0.101278
4.887000;0.453424;0.459422;-0.005998;-0.663506;-60.000000;-0.014592
4.888000;0.453462;0.459360;-0.005898;-0.663535;-60.000000;-0.022262
4.889000;0.453501;0.459301;-0.005800;-0.663575;-60.000000;-0.029699
4.890000;0.453542;0.459245;-0.005703;-0.663624;-60.000000;-0.036907
4.892000;0.453584;0.459191;-0.005607;-0.663683;-60.000000;-0.043891
4.893000;0.453627;0.459140;-0.005513;-0.663750;-60.000000;-0.050656
4.894000;0.453671;0.459091;-0.005420;-0.663827;-60.000000;-0.057208
4.896000;0.453716;0.459045;-0.005329;-0.663911;-60.000000;-0.063551
4.897000;0.453762;0.459002;-0.005240;-0.664004;-60.000000;-0.069690
4.898000;0.453810;0.458961;-0.005151;-0.664105;-60.000000;-0.075629
4.899000;0.453859;0.458921;-0.005062;-0.664214;-60.000000;-0.081369
4.901000;0.453910;0.458882;-0.004972;-0.664329;-60.000000;-0.086913
4.902000;0.453962;0.458843;-0.004880;-0.664452;-60.000000;-0.092262
4.903000;0.454017;0.458804;-0.004787;-0.664582;-60.000000;-0.097414
